Date,Open,High,Low,Close,Adj Close,Volume
2022-02-07,48.860001,49.459999,48.340000,49.090000,48.035656,5010200
2022-02-08,49.020000,49.919998,48.770000,49.790001,48.720619,7479600
2022-02-09,49.810001,50.189999,49.400002,49.990002,48.916328,10266500
2022-02-10,49.770000,49.910000,49.029999,49.220001,48.162865,7382600
2022-02-11,49.340000,49.980000,48.410000,48.700001,47.654034,7927400
2022-02-14,48.990002,49.020000,46.820000,47.360001,46.342812,6819700
2022-02-15,47.639999,48.459999,47.639999,48.299999,47.262619,5060800
2022-02-16,48.110001,48.650002,47.520000,47.880001,46.851646,4655400
2022-02-17,47.200001,47.320000,46.720001,46.810001,46.266518,4414800
2022-02-18,46.630001,47.369999,46.240002,46.610001,46.068840,4599100
2022-02-22,46.820000,46.880001,45.540001,45.790001,45.258362,7622900
2022-02-23,45.980000,46.180000,45.389999,45.459999,44.932190,5040400
2022-02-24,45.009998,45.439999,43.930000,45.270000,44.744400,8433700
2022-02-25,45.400002,46.450001,45.369999,46.200001,45.663601,5700000
2022-02-28,45.599998,46.400002,45.340000,46.090000,45.554878,7033000
2022-03-01,45.910000,46.080002,44.590000,45.009998,44.487415,5292000
2022-03-02,45.259998,46.270000,44.919998,46.150002,45.614182,6247200
2022-03-03,46.759998,47.009998,46.189999,46.720001,46.177563,7234300
2022-03-04,46.110001,47.790001,46.049999,47.720001,47.165955,9597600
2022-03-07,47.439999,48.470001,46.950001,46.990002,46.444431,6674400
2022-03-08,47.200001,48.750000,47.139999,47.470001,46.918858,5710100
2022-03-09,48.509998,48.830002,47.630001,48.119999,47.561306,5408400
2022-03-10,47.650002,48.200001,47.099998,48.070000,47.511887,4999800
2022-03-11,48.419998,48.970001,47.380001,47.439999,46.889202,5738000
2022-03-14,47.840000,48.459999,47.119999,47.910000,47.353745,5277600
2022-03-15,48.080002,48.430000,47.630001,48.169998,47.610725,3850000
2022-03-16,48.270000,48.410000,46.669998,47.380001,46.829903,7484100
2022-03-17,46.950001,47.820000,46.730000,47.480000,46.928738,5736100
2022-03-18,47.349998,47.450001,46.470001,47.360001,46.810131,11369500
2022-03-21,47.430000,48.619999,47.090000,47.380001,46.829903,5642400
2022-03-22,47.779999,48.169998,47.009998,47.430000,46.879318,7009800
2022-03-23,47.279999,47.599998,46.310001,46.740002,46.197330,7986700
2022-03-24,46.869999,47.349998,46.310001,47.020000,46.474079,5413600
2022-03-25,47.029999,47.779999,46.910000,47.119999,46.572918,4694200
2022-03-28,47.000000,47.360001,46.650002,47.189999,46.642105,4496800
2022-03-29,47.590000,47.840000,47.070000,47.820000,47.264790,5122900
2022-03-30,47.820000,48.480000,47.290001,47.459999,46.908970,8034400
2022-03-31,45.290001,45.740002,44.169998,44.770000,44.250202,23284700
2022-04-01,44.540001,44.770000,43.180000,43.860001,43.350769,15009400
2022-04-04,43.840000,44.049999,42.900002,43.400002,42.896111,9752600
2022-04-05,43.020000,43.750000,43.020000,43.490002,42.985065,7911800
2022-04-06,43.220001,44.759998,43.060001,44.310001,43.795544,10504500
2022-04-07,44.430000,45.209999,43.700001,45.110001,44.586254,9526400
2022-04-08,45.180000,45.799999,44.750000,45.419998,44.892654,6164900
2022-04-11,45.490002,46.270000,44.340000,44.430000,43.914150,7698500
2022-04-12,44.540001,44.970001,44.049999,44.230000,43.716473,5168200
2022-04-13,44.419998,47.110001,44.060001,44.599998,44.082176,12014100
2022-04-14,44.660000,45.430000,44.619999,44.810001,44.289742,5289700
2022-04-18,44.709999,44.970001,44.310001,44.500000,43.983337,3679100
2022-04-19,44.689999,45.660000,44.660000,45.599998,45.070564,5328200
2022-04-20,45.860001,46.750000,45.790001,46.540001,45.999653,5661600
2022-04-21,46.720001,47.279999,46.230000,46.810001,46.266518,7106000
2022-04-22,46.619999,46.799999,45.500000,45.540001,45.011265,5956500
2022-04-25,45.220001,45.500000,44.169998,45.389999,44.863003,6572700
2022-04-26,45.099998,45.910000,44.860001,44.869999,44.349041,6051100
2022-04-27,44.919998,45.040001,43.889999,44.230000,43.716473,6936900
2022-04-28,44.480000,44.900002,44.110001,44.529999,44.012989,6055500
2022-04-29,44.480000,44.619999,42.340000,42.400002,41.907722,11835500
2022-05-02,42.630001,42.990002,41.799999,42.520000,42.026325,7691500
2022-05-03,42.790001,43.290001,42.400002,42.939999,42.441448,6968800
2022-05-04,42.950001,44.570000,42.320000,44.459999,43.943802,9181800
2022-05-05,44.279999,44.349998,43.380001,43.779999,43.271694,7885000
2022-05-06,43.580002,45.299999,43.500000,43.990002,43.479259,10631800
2022-05-09,43.869999,44.540001,43.549999,43.849998,43.340881,8900400
2022-05-10,44.419998,44.720001,42.860001,43.310001,42.807156,8095900
2022-05-11,43.509998,44.290001,43.220001,43.349998,42.846687,6218400
2022-05-12,43.349998,43.570000,42.459999,43.160000,42.658894,6545700
2022-05-13,43.500000,43.709999,42.970001,43.549999,43.044365,5781800
2022-05-16,43.680000,44.500000,43.160000,44.150002,43.637402,4919200
2022-05-17,44.250000,44.959999,43.689999,44.939999,44.418228,7089800
2022-05-18,44.189999,44.240002,41.020000,41.169998,40.691998,15164100
2022-05-19,40.560001,41.049999,39.759998,40.610001,40.610001,8323600
2022-05-20,40.849998,41.049999,39.720001,40.959999,40.959999,7370400
2022-05-23,41.349998,42.400002,41.279999,42.150002,42.150002,6888700
2022-05-24,41.980000,42.160000,41.279999,42.080002,42.080002,5290600
2022-05-25,42.049999,42.720001,41.720001,42.459999,42.459999,5544100
2022-05-26,42.930000,43.509998,42.860001,43.040001,43.040001,7261800
2022-05-27,43.160000,43.750000,42.950001,43.709999,43.709999,4928600
2022-05-31,43.480000,44.270000,43.049999,43.830002,43.830002,8192000
2022-06-01,43.900002,43.990002,42.790001,43.259998,43.259998,4691000
2022-06-02,43.380001,43.500000,42.169998,43.430000,43.430000,4860000
2022-06-03,43.509998,43.790001,42.930000,43.139999,43.139999,4011900
2022-06-06,43.380001,43.930000,43.139999,43.389999,43.389999,3611400
2022-06-07,42.869999,43.110001,42.299999,43.000000,43.000000,4087000
2022-06-08,42.849998,43.070000,42.389999,42.599998,42.599998,3291000
2022-06-09,42.400002,42.709999,41.689999,41.720001,41.720001,5207300
2022-06-10,41.340000,41.919998,41.080002,41.540001,41.540001,6056600
2022-06-13,40.860001,41.220001,40.099998,40.279999,40.279999,6696700
2022-06-14,40.540001,40.740002,39.770000,40.200001,40.200001,6428900
2022-06-15,40.529999,41.240002,40.150002,40.730000,40.730000,6439100
2022-06-16,40.349998,40.349998,39.139999,39.669998,39.669998,7784900
2022-06-17,39.540001,40.590000,39.270000,39.320000,39.320000,11970400
2022-06-21,39.610001,40.330002,39.169998,40.099998,40.099998,5493200
2022-06-22,39.680000,40.810001,39.680000,40.450001,40.450001,6332700
2022-06-23,40.889999,41.480000,40.389999,40.889999,40.889999,6354100
2022-06-24,41.290001,41.970001,41.080002,41.650002,41.650002,8093700
2022-06-27,41.869999,42.340000,41.549999,42.189999,42.189999,7140600
2022-06-28,41.029999,42.740002,40.900002,40.959999,40.959999,7825000
2022-06-29,40.919998,41.090000,40.439999,40.869999,40.869999,6099200
2022-06-30,39.520000,39.669998,37.709999,37.900002,37.900002,15611700
2022-07-01,37.630001,38.610001,36.980000,38.560001,38.560001,9290800
2022-07-05,37.919998,38.549999,37.709999,38.509998,38.509998,6969600
2022-07-06,38.389999,38.590000,37.700001,37.779999,37.779999,5951900
2022-07-07,38.020000,38.279999,37.599998,38.209999,38.209999,6053300
2022-07-08,38.259998,38.490002,37.500000,37.549999,37.549999,7058400
2022-07-11,37.419998,37.919998,37.330002,37.430000,37.430000,6706600
2022-07-12,37.419998,38.950001,37.320000,37.970001,37.970001,5868400
2022-07-13,37.560001,37.939999,37.099998,37.240002,37.240002,5641500
2022-07-14,36.900002,37.279999,36.570000,36.860001,36.860001,8298400
2022-07-15,37.259998,38.049999,37.040001,38.029999,38.029999,7468500
2022-07-18,38.330002,38.619999,38.090000,38.320000,38.320000,4421100
2022-07-19,38.730000,39.029999,38.529999,38.599998,38.599998,5398300
2022-07-20,38.580002,38.970001,38.230000,38.919998,38.919998,5014300
2022-07-21,37.560001,38.509998,37.540001,38.459999,38.459999,5726600
2022-07-22,38.770000,39.220001,38.380001,38.660000,38.660000,4428700
